řádek	od	komu	datetime	zpráva	text	
0000202	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	Sofie :Aleš (/ 5. 5. 2026-02-18 18:14 :14 ): Hotovo – soubor vytvořen, přeloženo do ruštiny i angličtiny.	[202 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5] Sofie :Aleš (/ 5. 5. 2026-02-18 18:14 :14 ): Hotovo – soubor vytvořen, přeloženo do ruštiny i angličtiny.
0000203	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	Prezentovaný soubor	[203 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5] Prezentovaný soubor
0000204	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	Hotovo	[204 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5] Hotovo
0000205	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	Sofie :Aleš (/ 5. 5. 2026-02-18 18:14 :14 ): A příště nezapomenu na formátování. Zasloužený řemen uznávám. 😳	[205 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5] Sofie :Aleš (/ 5. 5. 2026-02-18 18:14 :14 ): A příště nezapomenu na formátování. Zasloužený řemen uznávám. 😳
0000206	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	Svědectví 12 22 ru en	[206 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5] Svědectví 12 22 ru en
0000207	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	Text	[207 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5] Text
0000208	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	teď strukturovaný popis těchto ras převést na články. Ke každé rase svůj článek. Přeložit do ruštiny a angličtiny. Výstup do souboru: Prokyoňané Pravděpodobně jde o královskou větev. postoj k lidem: přátelský – chtějí pomoci proti šedému původu: binární systém Prokyon vzdálenost: 11.4 světelných let • Prokyoňané teprve nedávno osvobodili svůj svět od vlivu Šedých a popisuje Prokyoňany současně jako „plné elánu“, když přijde na to, vypořádat se se Šedými. • zaujatí proti šedému • Prokyoňané s pomocí svých spojenců se s kosmickými loděmi pokusili vytvořit blokádu Sluneční soustavy, s cílem zajistit příchozí drakoniánské lodě od dosažení Země, aby se nemohlo přidat k jejímu podzemnímu silámu, za účelem posílení infiltrace a konečného invaze zevnitř na povrch planety Země. • Většina Rigeliánů, kteří uprchli ze své planety, přicestovali do solárního systému Prokyon, aby tam obnovila svou civilizaci. Prokyon byl zřejmě čtvrtou planetou v tomto systému, kde Rigeliáni zbudovali svou novou kolo	[208 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5] teď strukturovaný popis těchto ras převést na články. Ke každé rase svůj článek. Přeložit do ruštiny a angličtiny. Výstup do souboru: Prokyoňané Pravděpodobně jde o královskou větev. postoj k lidem: přátelský – chtějí pomoci proti šedému původu: binární systém Prokyon vzdálenost: 11.4 světelných let • Prokyoňané teprve nedávno osvobodili svůj svět od vlivu Šedých a popisuje Prokyoňany současně jako „plné elánu“, když přijde na to, vypořádat se se Šedými. • zaujatí proti šedému • Prokyoňané s pomocí svých spojenců se s kosmickými loděmi pokusili vytvořit blokádu Sluneční soustavy, s cílem zajistit příchozí drakoniánské lodě od dosažení Země, aby se nemohlo přidat k jejímu podzemnímu silámu, za účelem posílení infiltrace a konečného invaze zevnitř na povrch planety Země. • Většina Rigeliánů, kteří uprchli ze své planety, přicestovali do solárního systému Prokyon, aby tam obnovila svou civilizaci. Prokyon byl zřejmě čtvrtou planetou v tomto systému, kde Rigeliáni zbudovali svou novou kolo
0000209	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	Reptiliáni	[209 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5] Reptiliáni
0000210	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	Pravděpodobně nejde o královskou větev.	[210 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5] Pravděpodobně nejde o královskou větev.
0000211	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	Mimozemská rasa spolupracující s MIEC. Dodržují dohody.	[211 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5] Mimozemská rasa spolupracující s MIEC. Dodržují dohody.
0000212	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	postoj k lidem: neutrální / neznámý	[212 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5] postoj k lidem: neutrální / neznámý
0000213	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • Říká se, že mohou být stvořitelé ,,Vysokých Šechých”, kteří jim mohou být podřízeni.	[213 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • Říká se, že mohou být stvořitelé ,,Vysokých Šechých”, kteří jim mohou být podřízeni.
0000214	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • R.A.Boulay analyzoval rozsáhlé historické zdroje a uvádí, že existuje dostatečný důkaz, který podporuje závěry, že jistá prastará rasa mimozemských Reptiliánů osídlila Zemi a sehrála roli při tvorbě lidstva.	[214 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • R.A.Boulay analyzoval rozsáhlé historické zdroje a uvádí, že existuje dostatečný důkaz, který podporuje závěry, že jistá prastará rasa mimozemských Reptiliánů osídlila Zemi a sehrála roli při tvorbě lidstva.
0000215	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • Někteří „reptoidé“ (Reptiliáni) mohou být původními obyvateli této planety.	[215 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • Někteří „reptoidé“ (Reptiliáni) mohou být původními obyvateli této planety.
0000216	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • Byli prastarou rasou na Zemi, žili pod Zemí.	[216 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • Byli prastarou rasou na Zemi, žili pod Zemí.
0000217	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • Reptoidé se právem považují za „původní pozemšťany“.	[217 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • Reptoidé se právem považují za „původní pozemšťany“.
0000218	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	původ: planeta Země, ale také okolní hvězdné systémy	[218 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5] původ: planeta Země, ale také okolní hvězdné systémy
0000219	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • Ačkoli jako jedinci se chovají částo dosti nehumánně tak jako rasa mohou být rasou spolupracující	[219 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • Ačkoli jako jedinci se chovají částo dosti nehumánně tak jako rasa mohou být rasou spolupracující
0000220	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • To, že nedodržují naše pravidla a zákony z nich (myšleno z rasy) nemůže precedentně dělat nepřátele	[220 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • To, že nedodržují naše pravidla a zákony z nich (myšleno z rasy) nemůže precedentně dělat nepřátele
0000221	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • I když se mnohdy chovají nepřátelsky – dohoda s nimi je možná	[221 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • I když se mnohdy chovají nepřátelsky – dohoda s nimi je možná
0000222	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • Pozemští Reptiliáni přispívají k systémovým globálním problémům skrytým zneužíváním lidských práv, korupcí v elitě a kontrolou médií, rozvrací náboženské dogma, přispívají k historické amnesii a pěstují násilí.	[222 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • Pozemští Reptiliáni přispívají k systémovým globálním problémům skrytým zneužíváním lidských práv, korupcí v elitě a kontrolou médií, rozvrací náboženské dogma, přispívají k historické amnesii a pěstují násilí.
0000223	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • Podle některých zdrojů jde o humanoidé s ještěrčími vlastnostmi	[223 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • Podle některých zdrojů jde o humanoidé s ještěrčími vlastnostmi
0000224	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • Jsou asi 6-8 stop vysocí.	[224 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • Jsou asi 6-8 stop vysocí.
0000225	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • Mimozemská rasa Reptiliánů je podle popisů jak původní obyvateli Země, tak také z okolních hvězdných systémů.	[225 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • Mimozemská rasa Reptiliánů je podle popisů jak původní obyvateli Země, tak také z okolních hvězdných systémů.
0000226	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • Podle Thomase Castella, bývalého bezpečnostního úředníka v Dulce, existuje přísně utajované podzemní středisko zaměstnávající jistý počet mimozemských ras spolupracujících s jistým počtem agentur americké národní bezpečnosti a korporací. Původní Reptiliáni, ti pozemští, pracují bok po boku s lidmi a dalšími mimozemskými rasami.	[226 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • Podle Thomase Castella, bývalého bezpečnostního úředníka v Dulce, existuje přísně utajované podzemní středisko zaměstnávající jistý počet mimozemských ras spolupracujících s jistým počtem agentur americké národní bezpečnosti a korporací. Původní Reptiliáni, ti pozemští, pracují bok po boku s lidmi a dalšími mimozemskými rasami.
0000227	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • Možná, že mohou být to ti, kterým říkáme Padlí Andělé – možná ne. Ať je to jakkoli, my jsme pokládání na Zemi jen za „squattery“ (samozvané nájemníky).	[227 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • Možná, že mohou být to ti, kterým říkáme Padlí Andělé – možná ne. Ať je to jakkoli, my jsme pokládání na Zemi jen za „squattery“ (samozvané nájemníky).
0000228	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • Starší bezpečnostní technik na základně v Dulce musel s nimi komunikovat na denní bázi. Kdyby byl nějaký problém, který by vyžadoval bezpečnost nebo videokamery, byl tím, komu volali. Byla to reptiliánská „pracovní kasta“, která obvykle dělala fyzickou práci v nižších úrovních v Dulce.“	[228 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • Starší bezpečnostní technik na základně v Dulce musel s nimi komunikovat na denní bázi. Kdyby byl nějaký problém, který by vyžadoval bezpečnost nebo videokamery, byl tím, komu volali. Byla to reptiliánská „pracovní kasta“, která obvykle dělala fyzickou práci v nižších úrovních v Dulce.“
0000229	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • Podle Castella na nižších patrech v Dulce se výrazně porušovala lidská práva na zajatých civilistech společnými vůdci mimozemsko-lidského projektu.	[229 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • Podle Castella na nižších patrech v Dulce se výrazně porušovala lidská práva na zajatých civilistech společnými vůdci mimozemsko-lidského projektu.
0000230	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • Willam Hamilton, uznávaný badatel UFO, zkoumal jak zařízení na základně v Dulce, tak tvrzení Tomase Castella a jeho důvěryhodnost. Zjistil, že je vysoce přesvědčivá: „Může být nepřijatelné strávit, nebo uvěřit Thomasově příběhu. Ve skutečnosti se zdá, že je to součást nějaké noční můry. Existuje ovšem důkaz, že se na základně v Dulce dělo něco podivného. Má Thomas odpověď? Může to klidně být hrozná pravda ukrytá za pokračujícím jevem pozorování UFO, únosů a mrzačení skotu. Zpravodajské složky USA měly stálý dohled na všechny aktivity UFO po mnoha desetiletí. Tyto neobvyklé jevy musejí mít neobvyklá vysvětlení. Můžeme být jen jednou předsunutou hlídkou v rozsáhlé, meziplanetární říši.“	[230 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • Willam Hamilton, uznávaný badatel UFO, zkoumal jak zařízení na základně v Dulce, tak tvrzení Tomase Castella a jeho důvěryhodnost. Zjistil, že je vysoce přesvědčivá: „Může být nepřijatelné strávit, nebo uvěřit Thomasově příběhu. Ve skutečnosti se zdá, že je to součást nějaké noční můry. Existuje ovšem důkaz, že se na základně v Dulce dělo něco podivného. Má Thomas odpověď? Může to klidně být hrozná pravda ukrytá za pokračujícím jevem pozorování UFO, únosů a mrzačení skotu. Zpravodajské složky USA měly stálý dohled na všechny aktivity UFO po mnoha desetiletí. Tyto neobvyklé jevy musejí mít neobvyklá vysvětlení. Můžeme být jen jednou předsunutou hlídkou v rozsáhlé, meziplanetární říši.“
0000231	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • Podle Hamiltionových závěrů ohledně Castellova tvrzení a hodnověrnosti byla napsána rozšířená zpráva o základně v Dulce a našel se důkaz, který se shoduje s Castellovým tvrzením týkajícího se zneužívání lidských práv různými mimozemšťany, americkými národními bezpečnostními agenturami a korporacemi.	[231 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • Podle Hamiltionových závěrů ohledně Castellova tvrzení a hodnověrnosti byla napsána rozšířená zpráva o základně v Dulce a našel se důkaz, který se shoduje s Castellovým tvrzením týkajícího se zneužívání lidských práv různými mimozemšťany, americkými národními bezpečnostními agenturami a korporacemi.
0000232	SOFIE.AI	ALEŠ	2026.02.18 18:14:14	5	 • Linda Moulton Howe, investigativní novinářka a badatelka UFO dělala rozhovor s „kontaktérem/uneseným“ jménem Jim Sparx, který podle jeho tvrzení se setkal s určitým počtem Reptiliánů, těch původních žijících na Zemi. Podle Sparxe, původní pozemští Reptiliáni mají svou vlastní jedinečnou kulturu a komunikují s lidmi po staletí a asistují lidem při využívání zdrojů. Sparxovy bylo Reptiliány řečeno, že dospěli k jistému počtu tajných smluv s vládními úředníky. Sparxova tvrzení mohou být ve shodě se zkušenostmi jiného „kontaktéra“ Ole K., který uvádí, že se setkal s ženskou Reptiliánkou jménem Lacerta, se kterou udělal rozhovor při několika příležitostech a rozeslal rozhovory pod názvem „Lacerta Files“. Podle Lacerty, Reptiliáni, kteří se vyvinuli na Zemi mohou být odlišní od mimozemských Reptiliánů, kteří pravidelně navštěvují Zemi. Přestože existuje určitá debata nad věrohodností Ole K., jeho svědecká výpověď je věrohodná a shoduje se se Sparxem a dalším bádáním v oblasti Reptilánskér	[232 SOFIE.AI:ALEŠ 2026.02.18 18:14:14 #5]  • Linda Moulton Howe, investigativní novinářka a badatelka UFO dělala rozhovor s „kontaktérem/uneseným“ jménem Jim Sparx, který podle jeho tvrzení se setkal s určitým počtem Reptiliánů, těch původních žijících na Zemi. Podle Sparxe, původní pozemští Reptiliáni mají svou vlastní jedinečnou kulturu a komunikují s lidmi po staletí a asistují lidem při využívání zdrojů. Sparxovy bylo Reptiliány řečeno, že dospěli k jistému počtu tajných smluv s vládními úředníky. Sparxova tvrzení mohou být ve shodě se zkušenostmi jiného „kontaktéra“ Ole K., který uvádí, že se setkal s ženskou Reptiliánkou jménem Lacerta, se kterou udělal rozhovor při několika příležitostech a rozeslal rozhovory pod názvem „Lacerta Files“. Podle Lacerty, Reptiliáni, kteří se vyvinuli na Zemi mohou být odlišní od mimozemských Reptiliánů, kteří pravidelně navštěvují Zemi. Přestože existuje určitá debata nad věrohodností Ole K., jeho svědecká výpověď je věrohodná a shoduje se se Sparxem a dalším bádáním v oblasti Reptilánskér
